gene,objective function,constraint
Eif2b2,3.926228199451638,1
Pja1,3.9262281994488615,1
Dnajb4,3.926228199301576,1
Tmem183a,3.926228199274112,1
Wrn,3.9262281991840107,1
Trf,3.9262281991032246,1
Kbtbd2,3.926228199090063,1
Vangl1,3.9262281990130297,1
Glb1,3.926228198984201,1
Ermn,3.9262281989786945,1
Arl8a,3.926228198927821,1
Trim35,3.9262281989121215,1
Gm2a,3.9262281988739023,1
Dok2,3.9262281988345493,1
Bcl2a1a,3.9262281988251955,1
Napsa,3.9262281988013985,1
Ing1,3.926228198800491,1
Tada1,3.9262281987973013,1
Gm11808,3.9262281987941887,1
Vrk1,3.92622819877104,1
Mettl7a1,3.9262281987300454,1
Naa35,3.92622819870601,1
Nipa2,3.926228198698999,1
Lsm11,3.9262281986868905,1
Dnm1l,3.9262281986790617,1
Tsr3,3.92622819857813,1
Lrrfip2,3.926228198523166,1
Klf10,3.926228198520472,1
Elp5,3.926228198515481,1
Itih5,3.9262281984920353,1
Ttc39c,3.9262281984838068,1
Ccdc85b,3.926228198470078,1
Ar,3.9262281984504677,1
Tmem131l,3.92622819844192,1
1110012L19Rik,3.926228198439553,1
3110040N11Rik,3.92622819837587,1
Thumpd3,3.9262281983655205,1
Usp19,3.92622819833086,1
Vsir,3.9262281983016774,1
Tacc2,3.926228198286952,1
Il3ra,3.9262281982541642,1
Zfp101,3.9262281982539284,1
Limd1,3.9262281981827876,1
Utp4,3.9262281980900853,1
Htatsf1,3.926228198085484,1
Trim25,3.926228198050147,1
Mapkap1,3.9262281980467026,1
Tmem238,3.9262281980375424,1
Exoc3,3.9262281980241847,1
Copg2,3.9262281980055764,1
Cdkal1,3.9262281979990306,1
Chmp2b,3.926228197980919,1
Trim56,3.92622819793801,1
Ube2r2,3.9262281979300897,1
Cul4b,3.9262281979028693,1
Asns,3.9262281978987765,1
Ngly1,3.9262281978765943,1
Ivns1abp,3.926228197874156,1
Fars2,3.9262281978612084,1
Cox19,3.9262281978560987,1
Kti12,3.9262281978263136,1
Ulbp1,3.926228197819207,1
Mrpl44,3.926228197794047,1
Trdc,3.926228197769069,1
Adap1,3.92622819774522,1
Cd9,3.9262281977442717,1
Gm49322,3.92622819774138,1
Zup1,3.926228197734851,1
Herc2,3.926228197728135,1
Far1,3.926228197715818,1
Rybp,3.926228197699935,1
Dcun1d1,3.9262281976904405,1
Rab24,3.926228197662425,1
Ccdc115,3.926228197635688,1
Nt5c3,3.9262281976304614,1
Rnf19a,3.926228197602728,1
Cables2,3.9262281975975672,1
Cdc16,3.9262281975798397,1
Agps,3.926228197577414,1
Fam133b,3.926228197560393,1
Arhgef6,3.9262281975298823,1
Gpr3,3.9262281975238134,1
Aunip,3.926228197495158,1
Pdzd11,3.926228197487834,1
Ubp1,3.9262281974843187,1
Avl9,3.926228197433211,1
Tbrg4,3.9262281973802384,1
March7,3.9262281973510285,1
Coq2,3.926228197313058,1
Phlpp1,3.9262281973042525,1
Rprd1b,3.9262281972902215,1
3830406C13Rik,3.926228197284603,1
Dguok,3.926228197271045,1
Col4a3bp,3.926228197235519,1
Alkbh4,3.9262281972239768,1
Paqr3,3.9262281972174007,1
Twsg1,3.9262281972061546,1
Dnajc12,3.9262281971887227,1
Armc1,3.9262281971785917,1
Gabpb1,3.926228197144163,1
Anapc4,3.9262281971326,1
Xpnpep1,3.926228197127261,1
Ly75,3.9262281971055515,1
Supt6,3.9262281971038853,1
Tm6sf1,3.9262281970919406,1
Exosc9,3.9262281970851385,1
Fah,3.926228197067419,1
Ptpmt1,3.9262281970656074,1
Mrpl2,3.926228197056549,1
Cers5,3.9262281970186317,1
Nrbf2,3.9262281969667674,1
Dcaf13,3.926228196919731,1
Tob2,3.926228196900593,1
2310009B15Rik,3.9262281968965302,1
Kdm1b,3.926228196874,1
Nipsnap3b,3.926228196870853,1
Resf1,3.9262281968486628,1
Mapk14,3.9262281968452353,1
Brca2,3.92622819679232,1
Zswim6,3.9262281967362718,1
Phc2,3.926228196713113,1
Phip,3.9262281967071853,1
Tgfbr2,3.926228196704916,1
Pop7,3.9262281966766417,1
Lyrm9,3.926228196672893,1
Tubgcp2,3.9262281966520622,1
Mettl6,3.92622819664994,1
Usp7,3.9262281966411257,1
Stk11,3.9262281966242663,1
Jaml,3.926228196615785,1
Srgap3,3.9262281966087484,1
Celf1,3.926228196495476,1
Bcl10,3.926228196487026,1
Mrpl19,3.926228196456801,1
Fxr1,3.9262281964537182,1
H2-Ke6,3.9262281964443355,1
Cd70,3.9262281964134025,1
Actr1b,3.92622819640883,1
Ubqln1,3.9262281963692063,1
Polr3c,3.9262281963454915,1
Man1a2,3.9262281963318526,1
Dpf2,3.9262281963283643,1
Mitd1,3.9262281962849817,1
Sod1,3.9262281962842196,1
Pde3b,3.926228196241868,1
Arl8b,3.92622819618188,1
Trgv2,3.9262281960985552,1
Iws1,3.926228196082143,1
2310001H17Rik,3.9262281960794327,1
Wsb1,3.926228196066937,1
Kcnab2,3.926228196063325,1
Agpat4,3.9262281960341263,1
Kcmf1,3.9262281959686947,1
Sdhaf2,3.9262281959558756,1
Epdr1,3.926228195902884,1
Mrpl49,3.9262281958883194,1
Herc6,3.9262281958512353,1
N4bp2l2,3.9262281958438248,1
Ubash3a,3.9262281958001037,1
Zrsr2,3.9262281957710115,1
Sugp1,3.9262281957602,1
Strbp,3.9262281957491068,1
Itm2c,3.926228195744531,1
Nudt9,3.9262281956640726,1
Midn,3.9262281956625293,1
Rbm22,3.926228195662148,1
Eipr1,3.9262281956511034,1
Pphln1,3.9262281956384912,1
Mta1,3.9262281956346374,1
Rdm1,3.926228195606163,1
Snhg15,3.926228195562842,1
Ankhd1,3.926228195525508,1
Ppp1cb,3.926228195417318,1
Hmox2,3.9262281953834477,1
Trappc3,3.926228195373164,1
Sptlc1,3.926228195267982,1
Micu2,3.9262281951375653,1
Lactb,3.9262281950589744,1
Il18rap,3.9262281949518876,1
Ehmt2,3.926228194895073,1
Lage3,3.9262281948911033,1
Snx18,3.926228194863968,1
Nemf,3.9262281948378566,1
Dock11,3.9262281948164675,1
Dpy19l1,3.926228194577142,1
Mocs2,3.926228194535902,1
Zfp511,3.926228194526693,1
Cpne1,3.9262281945101334,1
Trnau1ap,3.9262281944802813,1
Ptrhd1,3.926228194471313,1
Gdi1,3.9262281943786186,1
Hccs,3.926228194274139,1
Ccdc25,3.926228194152136,1
Morc3,3.926228194145566,1
Ube2v2,3.9262281941079977,1
Slc2a1,3.926228193807935,1
Cited2,3.9262281937806924,1
Eapp,3.926228193700182,1
Elp2,3.926228193681459,1
Dusp14,3.9262281935785666,1
Rnf20,3.9262281935762804,1
Il27ra,3.926228193381079,1
Dcp2,3.9262281932786136,1
Nudt14,3.926228193121533,1
Phtf1,3.9262281929659135,1
Vav1,3.926228192161971,1
Gnpnat1,3.9262281906706935,1
Tgoln1,3.9103413500968123,1
Nubp2,3.9103413485737635,1
4932438A13Rik,3.910341348081433,1
Ehd4,3.910341347520417,1
Dap3,3.9103413475019977,1
Scarb2,3.910341347439958,1
Camta1,3.910341347261129,1
Sucla2,3.910341347215603,1
Cnot1,3.910341347123955,1
Tsfm,3.9103413471090507,1
Snx20,3.9103413470593376,1
Timm22,3.910341346814503,1
H1f0,3.9103413464363745,1
Acot8,3.9103413464124737,1
Tor1a,3.9103413463013204,1
Cndp2,3.9103413462288668,1
Pex16,3.9103413458218426,1
Krcc1,3.9103413453875535,1
Dpm2,3.91034134443895,1
Gtf2e2,3.9103413431636485,1
Emc2,3.8814640485868654,1
Tor1aip2,3.881463967233926,1
Cdc40,3.881463905628427,1
Slfn2,3.8785942847070127,1
Tgif1,3.8782300844692768,1
Erap1,3.8773703030095032,1
Tmem189,3.864633288604291,1
Actn1,3.8646332117692612,1
Selenos,3.848617879219014,1
Nfkbia,3.8391964791021365,1
Itm2a,3.8316017651863583,1
Tmf1,3.804386058153158,1
Cdk2ap2,3.7874840068004474,1
Zfp36l2,3.7809515705638184,1
Odc1,3.766485066205975,1
Rgs16,3.7664791765969383,1
Cd47,3.7664790944483895,1
Bcl2a1b,3.7664787266294204,1
Srsf2,3.7664781308570214,1
Calm3,3.7664780696101383,1
Atp5mpl,3.766476109136488,1
Sec11c,3.7664758464109154,1
Stat3,3.7664755687908675,1
Snrpd2,3.7664754943093417,1
H2afj,3.766475411243576,1
Cst7,3.7664753776335673,1
Hnrnpl,3.766475205522444,1
H2-T23,3.766475042333081,1
Hspd1,3.7664747008764934,1
Bhlhe40,3.766474607351782,1
Ost4,3.7664741874517915,1
Morf4l1,3.7664739968257073,1
Sri,3.766473948764675,1
Abracl,3.7664738655156107,1
Lsp1,3.7664737437604026,1
Ube2d3,3.766472742194196,1
Clta,3.7664720580350606,1
Ndufa3,3.766471860216925,1
Nrgn,3.766470676761663,1
Rbm39,3.766469967318288,1
Gmfg,3.766468878758352,1
mt-Nd5,3.7664676758815676,1
Grcc10,3.7664668176934555,1
Scn3b,3.7653023785195727,1
Mettl22,3.7653023773955705,1
Shtn1,3.765302377253083,1
Hspa4l,3.7653023771531418,1
Wipi1,3.765302377134945,1
Lats1,3.7653023769418237,1
Extl2,3.765302376939108,1
Chkb,3.765302376890722,1
Ppih,3.7653023768639775,1
Leng8,3.7653023768471936,1
Ggct,3.765302376759424,1
Prrc1,3.765302376742896,1
Lrch4,3.7653023767367317,1
Nkrf,3.7653023767057956,1
Gm10226,3.765302376672124,1
Tada3,3.765302376656929,1
Myg1,3.7653023766352396,1
Foxk1,3.7653023766225253,1
Ppp2r5b,3.7653023766086426,1
Stac3,3.765302376589278,1
6330408M09Rik,3.7653023765827207,1
Gpalpp1,3.76530237657221,1
Pink1,3.7653023765540663,1
Brip1os,3.7653023765295797,1
Fbxw9,3.7653023765184295,1
Pbk,3.7653023764710554,1
Vezf1,3.7653023764359537,1
Plxdc1,3.7653023764060287,1
Btd,3.765302376404346,1
Maf,3.7653023763859927,1
Trav14-3,3.765302376384921,1
Snrk,3.76530237638074,1
Adck5,3.7653023763378357,1
Cnst,3.765302376330143,1
Ptprs,3.765302376293739,1
Wbp1l,3.7653023762299846,1
Nid1,3.7653023762202396,1
E330009J07Rik,3.7653023762189375,1
Ift80,3.7653023762122153,1
Ppp2r5e,3.7653023761761433,1
Med23,3.7653023761271402,1
Cptp,3.7653023761198563,1
Usp53,3.7653023761078783,1
Strn4,3.7653023760750335,1
Ap1g2,3.765302376045298,1
Txk,3.7653023760383553,1
Surf2,3.7653023760267894,1
Fam192a,3.7653023759992608,1
Nol11,3.7653023759971433,1
Bmi1,3.7653023759888193,1
Slc11a2,3.7653023759721003,1
Hist2h2be,3.7653023759662254,1
Zfp131,3.7653023759301174,1
Pir,3.765302375921159,1
Coq10a,3.7653023758794704,1
Odf2,3.765302375863639,1
Zcchc10,3.765302375848955,1
Bcl11b,3.7653023758293402,1
Ercc5,3.7653023758293145,1
Tmem161b,3.7653023758263586,1
Akt2,3.765302375817174,1
Slc17a6,3.765302375806341,1
Sac3d1,3.7653023758058914,1
Gtf3c5,3.765302375801565,1
Pde12,3.7653023757893784,1
Trim62,3.765302375789221,1
Rnf123,3.76530237578782,1
Pcm1,3.76530237578724,1
Alg9,3.7653023757667454,1
Ubqln2,3.7653023757649797,1
Tsen54,3.7653023757599353,1
Ncbp1,3.7653023757090196,1
Rbl1,3.7653023757010105,1
Spint2,3.7653023757003936,1
Haus8,3.765302375668302,1
Auh,3.7653023756637145,1
Slc2a3,3.765302375653471,1
Bmp2k,3.7653023756534,1
Mtif2,3.7653023756302963,1
Memo1,3.765302375624643,1
Dnmt3a,3.7653023755862316,1
Trim12c,3.7653023755849544,1
Rhoq,3.765302375578192,1
Cetn2,3.765302375574028,1
Josd2,3.765302375570015,1
Pon2,3.7653023755523796,1
Tm2d2,3.7653023755402,1
Hid1,3.765302375527179,1
Wdyhv1,3.7653023755151,1
Cdca5,3.765302375510195,1
Alg1,3.7653023754994366,1
Sparc,3.76530237548639,1
Nfyc,3.7653023754733916,1
St6galnac4,3.7653023754668955,1
Mrnip,3.765302375465283,1
Plk3,3.765302375460399,1
Depdc1a,3.7653023754594583,1
Rraga,3.7653023754220656,1
Fasn,3.765302375395553,1
Atg13,3.7653023753753123,1
Apex2,3.7653023753549264,1
Inpp5k,3.765302375351918,1
Tnip1,3.765302375348652,1
Ndufaf6,3.765302375348469,1
Upf3a,3.7653023753375403,1
Gmppa,3.765302375337148,1
Esco1,3.7653023753307897,1
Map4k2,3.7653023753069386,1
Gpatch4,3.7653023752866677,1
E2f1,3.765302375281052,1
Med13,3.7653023752574666,1
Pus1,3.765302375257138,1
Psen2,3.7653023752568964,1
Ripk2,3.765302375244949,1
Traf4,3.765302375235194,1
Tmem192,3.765302375233852,1
Ppil4,3.7653023752302066,1
Acadvl,3.76530237522229,1
Kcnq5,3.7653023752101777,1
Apaf1,3.7653023751906045,1
Sc5d,3.7653023751872006,1
Cdk12,3.765302375175451,1
Pitpnc1,3.7653023751486225,1
Nol12,3.765302375142436,1
Dhfr,3.765302375141342,1
I730030J21Rik,3.765302375126428,1
Ddx19a,3.7653023750906507,1
Dcaf15,3.765302375083163,1
Unc50,3.7653023750777903,1
Tbc1d10b,3.76530237506275,1
Pmpca,3.765302375050694,1
Mia3,3.7653023750439933,1
Ciao1,3.7653023750370576,1
Tent2,3.765302375036547,1
Nudt2,3.7653023750304664,1
Sec23a,3.7653023750155246,1
Spata13,3.765302374985776,1
Uri1,3.7653023749572485,1
Eps15,3.765302374954135,1
Cdca7l,3.76530237494739,1
Ipo8,3.765302374945029,1
Eif2b1,3.765302374938475,1
Taf7,3.765302374909833,1
Ska1,3.7653023749065233,1
Cyb561d2,3.765302374897538,1
Hps6,3.76530237489691,1
Ccm2,3.7653023748943144,1
Tdp2,3.7653023748928107,1
Gm45716,3.7653023748908736,1
Lrp6,3.765302374856482,1
Arrdc1,3.7653023748532544,1
Slc6a6,3.76530237484148,1
Nqo2,3.765302374824321,1
Kin,3.765302374819318,1
Wdr36,3.765302374793763,1
Zwint,3.7653023747887717,1
Acp5,3.765302374788681,1
Zpr1,3.7653023747794023,1
Pabpc4,3.7653023747687886,1
Abhd5,3.7653023747654926,1
Nup98,3.7653023747618923,1
Repin1,3.7653023747352217,1
Tox4,3.7653023747336083,1
Pycr2,3.765302374724868,1
Cyth2,3.7653023747207315,1
Ttc37,3.765302374712372,1
Ttc5,3.76530237470601,1
Timm10,3.765302374702211,1
Gpatch8,3.7653023746899508,1
Tsta3,3.7653023746787153,1
Clcc1,3.7653023746616374,1
Ranbp9,3.765302374639184,1
Rnf181,3.765302374630875,1
Cmtr1,3.7653023746227734,1
Rtf2,3.7653023746138565,1
Unc13b,3.7653023745852465,1
Timm44,3.765302374556853,1
5430416N02Rik,3.765302374547526,1
Ppp1r10,3.765302374533116,1
Rab19,3.765302374527699,1
Lamtor3,3.765302374524496,1
Pi4k2a,3.7653023745093623,1
Ecpas,3.765302374504464,1
Rcor1,3.7653023744773035,1
Rbm10,3.7653023744757617,1
Vbp1,3.7653023744719105,1
Orc4,3.7653023744619967,1
Tcf19,3.765302374454783,1
Cdkn2a,3.7653023744083782,1
Adnp,3.7653023743902354,1
Gtpbp2,3.7653023743889804,1
Zbtb1,3.765302374382548,1
Ift52,3.765302374377725,1
Clp1,3.7653023743696727,1
Cnpy2,3.765302374356323,1
Clk3,3.7653023743346075,1
Hspa14,3.7653023743327587,1
Rock2,3.765302374324942,1
Kif13b,3.765302374311622,1
Perp,3.7653023743073293,1
Fam172a,3.765302374297595,1
Mtx1,3.7653023742551452,1
Oser1,3.7653023742397806,1
Epc1,3.7653023742141554,1
Slc38a2,3.7653023742063576,1
Pts,3.76530237419491,1
Ermp1,3.7653023741685923,1
Pvt1,3.765302374164408,1
Sytl3,3.765302374143509,1
CAAA01118383.1,3.765302374110551,1
Ppil3,3.765302374106704,1
Cdc25a,3.765302374101305,1
Mtx2,3.765302374067173,1
Rce1,3.765302374064632,1
Gipc2,3.7653023740498126,1
Stard4,3.765302374016891,1
Brd7,3.7653023740029705,1
Mbnl2,3.7653023739924296,1
4921524J17Rik,3.7653023739572298,1
Smim15,3.76530237394822,1
Slco4a1,3.765302373932559,1
Cdc26,3.765302373922696,1
Lilrb4a,3.765302373921996,1
Zdhhc20,3.7653023739010463,1
Fam98a,3.765302373892779,1
H2-M3,3.7653023738872453,1
Xrn1,3.7653023738817044,1
Trdv1,3.7653023738719096,1
Wdr83,3.7653023738705396,1
Zfp445,3.7653023738683267,1
Syap1,3.7653023738343494,1
Pafah1b3,3.765302373834267,1
Pmvk,3.7653023738193694,1
Naa40,3.765302373812437,1
Cdc6,3.7653023738101945,1
Naa15,3.7653023737972986,1
Bcl7b,3.7653023737873217,1
Uba5,3.7653023737851328,1
Atp6v1e1,3.765302373774097,1
Krit1,3.765302373745028,1
Map2k1,3.7653023737205227,1
Prkcq,3.7653023736938382,1
Polr1c,3.765302373686981,1
Lin54,3.7653023736695923,1
Lrch1,3.7653023736634843,1
Eci2,3.7653023736571285,1
Khsrp,3.765302373628743,1
Gins4,3.765302373605433,1
Epn1,3.7653023735955604,1
Ppan,3.7653023735459614,1
Rasa2,3.7653023735406665,1
Scyl2,3.7653023734996256,1
Ubxn6,3.7653023734886886,1
Ascc3,3.765302373487512,1
Vps52,3.765302373442764,1
Stk38,3.7653023734373763,1
Dctn6,3.765302373427393,1
Parp2,3.765302373424165,1
Mrps9,3.765302373414749,1
Usb1,3.7653023733504174,1
Prkacb,3.7653023732740514,1
Lpin2,3.7653023732539275,1
Sumo3,3.7653023732252935,1
Ccdc174,3.765302373218975,1
Prpf38a,3.765302373176004,1
Rsbn1,3.765302373161774,1
AI467606,3.765302373152639,1
Ddx3x,3.765302373144544,1
Mtap,3.765302373114055,1
Ppp2r5c,3.7653023730623354,1
Rabep1,3.765302373017048,1
Gpr171,3.7653023730023754,1
Gtf3c6,3.765302372914822,1
Ccl1,3.7653023728915143,1
Ppif,3.7653023728678505,1
Nup88,3.765302372859134,1
Setd3,3.765302372847059,1
Uso1,3.765302372817045,1
Dlst,3.765302372808229,1
Mdfic,3.7653023727913015,1
Mtf2,3.7653023727866946,1
Dynlt3,3.765302372778413,1
Mplkip,3.7653023727613775,1
Gcsh,3.7653023727391575,1
Crcp,3.765302372675614,1
Hars,3.7653023726179886,1
Vwa8,3.765302372497201,1
Lcmt1,3.765302372481107,1
Nop9,3.7653023724635024,1
Ptp4a1.1,3.76530237245672,1
Uba6,3.7653023722574477,1
Rbm27,3.7653023721147765,1
Sytl2,3.765302372070628,1
Cdk13,3.7653023720539016,1
Ergic1,3.765302372030501,1
Traf2,3.765302372003253,1
Brms1,3.765302371911467,1
Tmem219,3.7653023718097565,1
Fam32a,3.7653023716907805,1
Afg3l1,3.7653023716612237,1
Tpd52l2,3.7653023716466834,1
Tasor2,3.7653023716035925,1
Smarcc2,3.765302371601102,1
Mmadhc,3.7653023713561358,1
2900026A02Rik,3.7653023713344136,1
9530068E07Rik,3.765302371291732,1
Rps19bp1,3.7653023712872495,1
Mllt3,3.7653023710231537,1
Ints11,3.7653023705534445,1
Tfg,3.7653023704350126,1
Igfbp7,3.765302368692235,1
Abcb9,3.7614947434857275,1
4930523C07Rik,3.7492341004629477,1
Cox20,3.7467580590310865,1
Ehd1,3.7467580574059802,1
Kras,3.7467580570190084,1
Tmem134,3.7467580136824403,1
Rab7,3.7467579946160043,1
Bloc1s1,3.7467579895632444,1
0610010K14Rik,3.746757964473876,1
Akirin1,3.7380273035290066,1
Lgals3bp,3.721196609832693,1
Cast,3.720685624498759,1
Dnajb1,3.720685584597266,1
Map2k2,3.7089621270169078,1
Cggbp1,3.706969124860785,1
Cox14,3.7069691125255417,1
Gimap1,3.706968918961432,1
Zfp36l1,3.6862221603971657,1
Wdr43,3.6807398887113916,1
AI413582,3.6807398650696217,1
Pkp3,3.680739863085004,1
Zfp593,3.680739821887469,1
1500011B03Rik,3.680739758597539,1
Malat1,3.678532885644671,1
Gsto1,3.663909341447193,1
Scamp3,3.663909185881283,1
Rinl,3.635968683666075,1
Cd28,3.6071589732137963,1
Neurl3,3.5877751642738462,1
Dtd1,3.563299487215211,1
Suv39h1,3.563299486462929,1
Afg3l2,3.563299484614007,1
Smim3,3.563299483368462,1
Ndufaf3,3.5632994573125303,1
Gadd45b,3.5626360409790525,1
Maf1,3.5474126300131443,1
Wdr61,3.546468827105661,1
Trbc1,3.5460978324158114,1
Rel,3.5213233655577376,1
Lpxn,3.5063087405734863,1
Prf1,3.4904238198051942,1
Irf8,3.490417648220862,1
Tnfrsf9,3.4904170627726483,1
Serpinb9,3.4904066350053267,1
Ube2s,3.4904049785683635,1
Mt1,3.4904044802275624,1
Pglyrp1,3.4904041618424833,1
Rps27l,3.4904036008378894,1
Tpi1,3.490401772927123,1
1810037I17Rik,3.490400402924817,1
Ranbp1,3.490399712834367,1
Ndufa2,3.490398300742037,1
Hsp90aa1,3.490398243716739,1
Il2rg,3.4903980493632094,1
Pgk1,3.490397668015667,1
Srsf3,3.4903972662839715,1
Mdh2,3.490397135316353,1
Edf1,3.4903969279008473,1
Alyref,3.490396183571524,1
Ywhah,3.490395906128792,1
Dad1,3.490395860639904,1
Taf10,3.490395792566243,1
Ostf1,3.4903956164064245,1
Hmgn2,3.4903952924338304,1
Rbx1,3.490395121911055,1
Pcbp1,3.490395097468774,1
Hnrnpf,3.4903950069714065,1
Uqcrq,3.490394716765015,1
Krtcap2,3.490394544679542,1
Cyba,3.4903944816194685,1
Tpm3,3.490394288727113,1
Uqcr10,3.490394277956919,1
Dut,3.490394150685569,1
Prelid1,3.4903939937378685,1
Fkbp1a,3.490393910711555,1
Tmem258,3.4903938559888505,1
Arf5,3.4903937806323966,1
Anp32b,3.4903936994926843,1
Nap1l1,3.4903933695857408,1
H2-Q7,3.4903933152302855,1
Atp5o,3.490393218611714,1
Ctsd,3.4903932123167487,1
Psma7,3.4903930283447417,1
Cycs,3.49039286556734,1
Set,3.4903928555681434,1
Pdia3,3.4903923486480855,1
Nme1,3.490392324499796,1
Psmb9,3.4903922275303128,1
Ifngr1,3.4903920370173505,1
Hspa5,3.4903918741717694,1
Psma2,3.490391831977785,1
Atp5g1,3.4903915917335664,1
Tma7,3.4903914834196414,1
Ndufb7,3.490391006847725,1
Arpc4,3.4903902208401316,1
Ly6c2,3.490390001587451,1
Atp5f1,3.4903898660459545,1
Rac1,3.4903896412791036,1
Ucp2,3.490389301687243,1
Ybx3,3.4903892161464047,1
Hspe1,3.4903891905767104,1
Il2rb,3.490389176553308,1
Psmb3,3.4903885012462035,1
Cox7a2,3.4903875724877835,1
Cox6a1,3.490387016718281,1
Hnrnpu,3.4903869711210977,1
Hnrnpa1,3.4903868652020407,1
Tomm7,3.4903867440198453,1
mt-Atp8,3.490386628956901,1
Cox7b,3.4903865591491194,1
Psme2,3.490386258976253,1
Psmb1,3.4903862486145867,1
Rhoa,3.490386196801052,1
Atp5j,3.490386061423557,1
Gng5,3.4903858984531633,1
Snrpf,3.490385651927329,1
Slc25a5,3.4903856030820672,1
Sec61g,3.4903853992287273,1
Arpc2,3.4903850059537875,1
Eef1g,3.490384690349189,1
Arpc3,3.490384380666108,1
Arpc5,3.4903843334472926,1
Ppib,3.490384042700544,1
Actr3,3.4903834748981404,1
Ppp1ca,3.4903833752807993,1
Gnai2,3.4903833265233137,1
Cnbp,3.490383313131984,1
Atp5c1,3.4903832854061267,1
Arpc1b,3.4903832486426527,1
Tomm6,3.4903830220570997,1
Itm2b,3.490382921187978,1
Dynll1,3.4903828336456693,1
Atp5md,3.490381900092447,1
Ubl5,3.4903817590905795,1
Prdx1,3.4903814022064847,1
Sem1,3.4903813861734543,1
Chchd2,3.490381297539412,1
Capzb,3.490381117746481,1
Pdcd1,3.4903799326666665,1
Serbp1,3.4903796462092767,1
Cox6b1,3.490379398220759,1
Laptm5,3.490377776338261,1
Ptpn18,3.490377526936281,1
Psme1,3.4903768068619936,1
Cnn2,3.4903767539904305,1
Atp5h,3.4903763602049875,1
Ndufa13,3.4903762737643467,1
Gnas,3.4903749807591944,1
Myl12b,3.490374962402135,1
Ptprcap,3.490374916765881,1
Ms4a4b,3.490374229482981,1
Uqcrh,3.4903741089589726,1
Eif3h,3.4903733934448224,1
Cd8b1,3.4903710390350247,1
Ifitm3,3.489455486989846,1
H2-Eb1,3.4894554728803637,1
Gm48678,3.4894554726052083,1
Pmaip1,3.4894554725007554,1
Sirt1,3.489455472286945,1
Itgax,3.489455472136763,1
Cdip1,3.4894554719407322,1
H2-Aa,3.4894554718319752,1
4921531C22Rik,3.4894554716861825,1
App,3.489455471678683,1
Trpm7,3.4894554716380592,1
Prss16,3.4894554714809916,1
Gm17259,3.4894554713018513,1
1810008B01Rik,3.4894554711840016,1
Gm10634,3.4894554709892707,1
Katnb1,3.489455470826564,1
Arl4a,3.489455470766331,1
Ccdc127,3.4894554707344545,1
Fam71b,3.4894554705318725,1
Mrc2,3.48945547032299,1
1810044D09Rik,3.4894554702965777,1
Zfp52,3.489455470198774,1
Inha,3.4894554701154403,1
Trak2,3.489455469991886,1
Cdt1,3.4894554699305003,1
Susd3,3.4894554698663383,1
Traip,3.489455469862961,1
Rps6kb1,3.4894554698619142,1
Gtf2f2,3.4894554697714524,1
Relb,3.4894554696812095,1
Gm47705,3.4894554696733224,1
Ttc23,3.489455469548588,1
Gns,3.4894554694701965,1
Ccl22,3.489455469470074,1
1010001B22Rik,3.4894554694499176,1
Ifitm6,3.489455469311082,1
Rnf213,3.489455469248879,1
Cenpl,3.4894554692110895,1
Sstr3,3.489455469204763,1
Gm11423,3.4894554691689113,1
Pcsk1,3.489455469149312,1
Taf11,3.4894554691414426,1
Gm10300,3.4894554691179787,1
Nectin4,3.4894554691074013,1
Slc37a3,3.4894554690894806,1
Fnbp1l,3.489455469072931,1
Slx1b,3.4894554690541817,1
Slamf8,3.4894554689641053,1
Asah1,3.4894554689407298,1
4931414P19Rik,3.4894554688692883,1
C1galt1,3.489455468772903,1
Zfp626,3.489455468749568,1
Aif1,3.4894554687428645,1
Gm27166,3.4894554687231993,1
Rnd1,3.489455468718416,1
Atp2b4,3.4894554686898145,1
Foxf1,3.489455468673111,1
Gm45495,3.489455468611939,1
Fosb,3.489455468600481,1
Atn1,3.4894554685976122,1
Tgfb3,3.489455468563273,1
Gemin2,3.489455468534377,1
Prrc2b,3.4894554685192034,1
Entpd2,3.4894554684434054,1
Ppp4r4,3.489455468433129,1
Gm27042,3.489455468414678,1
Tnfsf10,3.489455468409953,1
Lynx1,3.489455468409859,1
Pomc,3.489455468403346,1
Mboat4,3.4894554683969217,1
A830012C17Rik,3.489455468396156,1
Mettl5os,3.489455468388896,1
Frs2,3.4894554683732286,1
